RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards_no,Previous_Safety_Awards_yes,Training_Programs_irregular,Training_Programs_regular,Incident_Severity_critical,Incident_Severity_major,Incident_Severity_minor,Cargo_Type_hazardous,Cargo_Type_non-hazardous,Navigational_Risks_clear,Navigational_Risks_congested areas,Navigational_Risks_shallow waters,Regulatory_Compliance_compliant,Regulatory_Compliance_non-compliant,Ship_Maintenance_Records_overdue,Ship_Maintenance_Records_up-to-date,Insurance_Coverage_full,Insurance_Coverage_none,Insurance_Coverage_partial,Ship_Type_bulk carrier,Ship_Type_container,Emergency_Response_Plans_in place,Emergency_Response_Plans_not in place,RiskScore,RiskScore_Category
845,POL3,POD1,0.5628731124612245,0.14301413160697396,0.9166666666666666,0.07142857142857142,0.4834376437894839,0.48630028293710487,0.512459422273126,2024-06-12 13:54:32.482645,0.2991034871156526,0.8255846872508893,62,0,0.0,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,0.4461594238485027,Medium Risk
846,POL1,POD1,0.5096410776448554,0.646245545786187,0.5833333333333333,0.07142857142857142,0.4805013871855776,0.3852303122651491,0.4246905274148792,2024-08-13 13:54:32.482645,0.595338874453603,0.4651162152177887,0,1,1.0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0.5438525515323821,Medium Risk
847,POL1,POD2,0.4411588271792207,0.42879410436973475,0.4375,0.3571428571428571,0.7629006804819825,0.6479316409641174,0.23910925088210622,2023-08-22 13:54:32.482645,0.5014127672306037,0.5541424444578408,357,0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,0.5897536949740696,Medium Risk
848,POL2,POD3,0.4274578422213191,0.32853580709489283,0.9166666666666666,0.2857142857142857,0.7933247941828361,0.46862140990822815,0.252234594360381,2023-11-24 13:54:32.482645,0.5886900510463204,0.6224221560735351,263,0,0.0,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,0.43691921739588996,Medium Risk
849,POL1,POD1,0.5027969309351303,0.3468429436175995,0.2916666666666667,0.14285714285714285,0.3744159306310369,0.5524142726409429,0.5970868401348708,2023-11-20 13:54:32.482645,0.5876224715991005,0.7663285740730862,267,0,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,0.4083486533815122,Medium Risk
850,POL3,POD2,0.4440881211658465,0.548148114586669,0.08333333333333333,0.3571428571428571,0.38040117055824524,0.25407187665077274,0.41240394746653397,2023-09-09 13:54:32.482645,0.6709162231946605,0.47963354885145926,339,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,0.23035618383341686,Low Risk
851,POL1,POD1,0.6685454032787618,0.35981219616309534,0.8541666666666666,0.21428571428571427,0.42117260243634275,0.637048270879806,0.0,2024-04-26 13:54:32.482645,0.4988821330479469,0.4841058605619263,109,0,0.0,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,0.3468960540762849,Medium Risk
852,POL2,POD2,0.41656560826929556,0.7072744577122435,0.3541666666666667,0.3571428571428571,0.08044101259876713,0.611085160110518,0.6045806652752879,2024-06-23 13:54:32.482645,0.5302687606555723,0.44425759226484496,51,0,0.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,0.5779169501161953,Medium Risk
853,POL1,POD1,0.41053248986783,0.31174782358087183,0.3125,0.7857142857142857,0.5790153771209177,0.6319349998459187,0.17555660992761657,2023-09-21 13:54:32.482645,0.4771222005251857,0.5292523907083443,327,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,0.6612469074340456,High Risk
854,POL1,POD2,0.15295413341710873,0.16610717018053867,0.5208333333333333,0.2857142857142857,0.6375498021965431,0.7604484026200005,0.5092291523511776,2023-08-20 13:54:32.482645,0.6495457919529425,0.3681714070059243,359,0,0.0,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,0.43345871595640195,Medium Risk
855,POL2,POD3,0.5425071037055244,0.23747113932106312,0.7499999999999999,0.5,0.7315053091024981,0.5614969239852863,0.657617412709038,2023-11-21 13:54:32.482645,0.4710418286417871,0.425196533085915,266,0,0.0,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,0.6280792127779964,Medium Risk
856,POL1,POD1,0.5612611564182215,0.6886033904000747,0.24999999999999997,0.3571428571428571,0.40303268199730763,0.6095442628187531,0.22891315985546512,2023-09-07 13:54:32.482645,0.2662610858858698,0.5637743368018003,341,0,0.0,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,0.5094604350255885,Medium Risk
857,POL1,POD3,0.3214545360178702,0.3206351564064174,0.7916666666666666,0.5,0.9077155498770872,0.556632083062186,0.49104345214695333,2023-12-29 13:54:32.482645,0.44731338503277823,0.4420466617034159,228,0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,0.7731682570138722,High Risk
858,POL2,POD3,0.31384836874697297,0.45613138860066316,0.6041666666666666,0.2857142857142857,0.2971574090588565,0.4091947997058791,0.33211629642314233,2024-01-21 13:54:32.482645,0.7135077332652913,0.7608742487522445,205,0,0.0,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,0.32548322368598,Low Risk
859,POL1,POD2,0.5734788065972468,0.30430454501413395,0.6249999999999999,0.3571428571428571,0.30542529724692263,0.47058667505429636,0.705312704488301,2023-08-30 13:54:32.482645,0.5079155602362617,0.4798825741621331,349,0,0.0,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,0.38738734273834113,Medium Risk
860,POL3,POD3,0.46754641518996287,0.5117347756035108,0.7083333333333333,0.5,0.7416023895610981,0.4707227690881904,0.465441223018888,2023-11-05 13:54:32.482645,0.4875214470937007,0.6814691051454962,282,0,0.0,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,0.680843993036609,High Risk
861,POL1,POD2,0.5053281500086761,0.5286900427550759,0.3958333333333333,0.21428571428571427,0.36702998681922144,0.6718906605686898,0.43661965936736646,2024-04-09 13:54:32.482645,0.35307949750928214,0.3515799968557962,126,0,0.0,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,0.7224737792472503,High Risk
862,POL1,POD2,0.3831683181181833,0.3073949404758244,0.8749999999999999,0.2857142857142857,0.5360100456886978,0.3438175956203083,0.14115038452996798,2024-08-05 13:54:32.482645,0.5936490697583507,0.6128172986770128,8,1,1.0,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,0.7211082703729035,High Risk
863,POL2,POD2,0.5680106128651184,0.15203909647496244,0.3958333333333333,0.2857142857142857,0.5681771496537982,0.17790945406720776,0.2870452491787826,2023-11-09 13:54:32.482645,0.37337266215195164,0.4153793893966551,278,0,0.0,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,0.08471540987539596,Low Risk
864,POL2,POD2,0.5313435983382134,0.3826852689240593,0.6458333333333333,0.3571428571428571,0.5692010881301501,0.6679344453537415,0.28606899779830275,2024-06-27 13:54:32.482645,0.3778127500058949,0.2795171321811652,47,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,0.7342347587895038,High Risk
865,POL2,POD2,0.5443921534405055,0.7596496921608772,0.8541666666666666,0.14285714285714285,0.6063266564652203,0.636155724601136,0.2888334590770295,2023-10-20 13:54:32.482645,0.21739160710428396,0.5207116704931732,298,0,0.0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,0.5882666186490151,Medium Risk
866,POL2,POD1,0.41920016591823106,0.1577153280127418,0.7499999999999999,0.14285714285714285,0.4177654098671744,0.4120778744891886,0.5443572871056497,2024-08-03 13:54:32.482645,0.6191912156049985,0.4510782998835987,10,1,1.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,0.5054200013432091,Medium Risk
867,POL1,POD1,0.4800662666662773,0.5888231974631349,0.8541666666666666,0.42857142857142855,0.5120746839983001,0.24504126971778267,0.45572642857500356,2024-07-18 13:54:32.482645,0.5193036225333707,0.5388611165223065,26,0,0.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,0.5105306220841779,Medium Risk
868,POL3,POD3,0.531992215648252,0.29445979831215063,0.22916666666666666,0.2857142857142857,0.03130221057051774,0.2969496617141117,0.637926185802757,2024-07-18 13:54:32.482645,0.44308324386116665,0.3902398236397048,26,0,0.0,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,0.19090620132170924,Low Risk
869,POL3,POD1,0.25355081801854906,0.5461014275882604,0.14583333333333331,0.42857142857142855,0.6099660597301513,0.6510490192388207,0.4028997144895131,2024-07-19 13:54:32.482645,0.5564999602793333,0.6992522421251057,25,0,0.0,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,0.3918654564618316,Medium Risk
870,POL3,POD2,0.6880450384886249,0.5067408041893708,0.10416666666666667,0.2857142857142857,0.04286144838330197,0.5079911478115973,0.4000643094515459,2024-01-30 13:54:32.482645,0.6400626523698333,0.8554732091970921,196,0,0.0,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,0.5827561465058217,Medium Risk
871,POL2,POD2,0.557750260652915,0.5303821187316894,0.2708333333333333,0.5714285714285714,0.5829311580929062,0.7103126349856417,0.24371475113023844,2023-11-13 13:54:32.482645,0.33340702034062664,0.6969078078352096,274,0,0.0,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,0.540938558322492,Medium Risk
872,POL1,POD1,0.7016410268454206,0.41480088997682285,0.7083333333333333,0.21428571428571427,0.5761411538391135,0.3771052813853842,0.3524651561164922,2024-04-11 13:54:32.482645,0.36523542396153214,0.4566610328211811,124,0,0.0,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,0.3878264178315223,Medium Risk
873,POL1,POD3,0.36951519829662494,0.6129073409665406,0.9583333333333333,0.3571428571428571,0.7844820443920426,0.4343278525046917,0.46721239455383734,2024-05-26 13:54:32.482645,0.35419804479194406,0.30572859227866567,79,0,0.0,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,0.5559145573011219,Medium Risk
874,POL1,POD3,0.524479944454295,0.48003828755804334,0.6666666666666666,0.2857142857142857,0.8118838109618634,0.40550469993808563,0.5506762244560894,2024-02-23 13:54:32.482645,0.33825084750100554,0.5187652076639685,172,0,0.0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.6528673844370145,Medium Risk
875,POL3,POD1,0.5537732043296676,0.4603449896362616,0.6666666666666666,0.5,0.685375529648284,0.5523228171830918,0.47685084041621606,2023-12-19 13:54:32.482645,0.399281880042819,0.7280865823634721,238,0,0.0,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,0.7561589750755109,High Risk
876,POL3,POD2,0.5943636499978031,0.4038703311547024,0.5833333333333333,0.21428571428571427,0.6960295813618491,0.6960685001869502,0.5135464130139779,2024-02-08 13:54:32.482645,0.2382114857770073,0.47445367795824556,187,0,0.0,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,0.4332720100874758,Medium Risk
877,POL2,POD2,0.17429659842059364,0.3107264794461778,0.24999999999999997,0.2857142857142857,0.5927699903103831,0.6262335000203685,0.34094574069570016,2024-08-11 13:54:32.482645,0.43811747464046513,0.5154467451001143,2,1,1.0,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,0.8292851356254672,High Risk
878,POL3,POD3,0.5079172548716836,0.2183228551552009,0.6041666666666666,0.6428571428571428,0.42928438855042733,0.8105037973632336,0.30786298243343146,2024-07-19 13:54:32.482645,0.4082468145724644,0.6326473306323097,25,0,0.0,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,0.6536743329378718,Medium Risk
879,POL3,POD1,0.4484513524026583,0.32590495366374606,0.20833333333333331,0.21428571428571427,0.35391717451534305,0.48173714794546457,0.3463417525599912,2024-08-12 13:54:32.482645,0.506303122878186,0.7739973381236356,1,1,1.0,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,0.48349506319997904,Medium Risk
880,POL3,POD2,0.29750343049329075,0.4479463024278709,0.8749999999999999,0.21428571428571427,0.42642452241260503,0.7146441925017868,0.14131618701985982,2024-02-02 13:54:32.482645,0.6694676204564075,0.6100938678361989,193,0,0.0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,0.5921654695603645,Medium Risk
881,POL3,POD3,0.5249951766345203,0.5226553485231197,0.18749999999999997,0.5,0.8362392539688652,0.5070845360063461,0.36427460742594364,2024-04-10 13:54:32.482645,0.3623935792953441,0.5244044500983281,125,0,0.0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,0.49415869076809404,Medium Risk
882,POL1,POD3,0.35847789787630036,0.42814941406500784,0.3958333333333333,0.3571428571428571,0.5834542907006564,0.16855801566398027,0.36670660708369607,2023-09-17 13:54:32.482645,0.3439132175161225,0.4220671641897542,331,0,0.0,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,0.5264426209688636,Medium Risk
883,POL3,POD1,0.30471170855457697,0.5163519584004057,0.4583333333333333,0.3571428571428571,0.46482351472420386,0.8413515808236747,0.6630130936479706,2023-11-30 13:54:32.482645,0.41641980895388336,0.5001929444975931,257,0,0.0,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,0.6692337377328761,High Risk
884,POL3,POD3,0.3826905305895486,0.44297681266396516,0.4791666666666667,0.21428571428571427,0.48238531758327957,0.45200465871475065,0.32242855498024814,2023-09-25 13:54:32.482645,0.39387974910900586,0.5163101247524363,323,0,0.0,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0.3556691964887643,Medium Risk
885,POL3,POD2,0.5549686336522557,0.36342083104094614,0.6249999999999999,0.5,0.575089960846136,0.4666946998452362,0.224392122235211,2024-03-20 13:54:32.482645,0.38848610211378415,0.4349039697269863,146,0,0.0,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,0.5756079948779007,Medium Risk
886,POL3,POD3,0.30923949497391023,0.615908791190841,0.2708333333333333,0.3571428571428571,0.49660215428834437,0.5872326557713854,0.7145188232902355,2024-07-13 13:54:32.482645,0.36898167830029055,0.4716500831457465,31,0,0.0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,0.513980144247049,Medium Risk
887,POL3,POD3,0.2864010999123623,0.23077582036373634,0.6458333333333333,0.7857142857142857,0.6582843582659221,0.15728551818993813,0.2827519899990707,2024-04-16 13:54:32.482645,0.3640305516698444,0.6365451894622568,119,0,0.0,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,0.7260519277082323,High Risk
888,POL3,POD3,0.876942953992914,0.6263523442477802,0.3333333333333333,0.3571428571428571,0.28419353609326564,0.6594479368634549,0.5589460936807583,2024-03-28 13:54:32.482645,0.3194616041717144,0.6502490117336943,138,0,0.0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,0.4219726159033387,Medium Risk
889,POL2,POD1,0.4787645202008184,0.5007026696705397,0.375,0.2857142857142857,0.3910294445579893,0.6437718014422584,0.5356633351853847,2024-04-08 13:54:32.482645,0.4279482793391876,0.2764915781397107,127,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,0.7389105602197102,High Risk
890,POL2,POD2,0.2749802786245996,0.2373392521129153,0.020833333333333332,0.7857142857142857,0.18238724945489676,0.5154328129442654,0.11386375145169325,2024-02-02 13:54:32.482645,0.32591281333674627,0.5208777821615047,193,0,0.0,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,0.30270541288282776,Low Risk
891,POL1,POD3,0.46627084533090823,0.5834444369682663,0.3125,0.42857142857142855,0.6142800156284378,0.5832556994428091,0.683504640022248,2024-06-11 13:54:32.482645,0.5916081318437695,0.5146336470580464,63,0,0.0,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,0.5869267505613928,Medium Risk
892,POL2,POD1,0.3821724116558557,0.2647783898988423,0.6666666666666666,0.5714285714285714,0.6548055729794799,0.4595546739853981,0.4324456294667376,2024-08-13 13:54:32.482645,0.5724773675915635,0.8081967805066433,0,1,1.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,0.7471186092313699,High Risk
893,POL1,POD3,0.4278491860802266,0.36788496450434827,0.2916666666666667,0.42857142857142855,0.6632994261027316,0.6295861661425244,0.5189106546953288,2024-03-26 13:54:32.482645,0.4296547740827811,0.34376564971209367,140,0,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,0.7136786288448633,High Risk
894,POL2,POD2,0.23825146774349404,0.5346743620277251,0.18749999999999997,0.42857142857142855,0.48297042804109774,0.6546024295128232,0.3788996251758501,2023-09-08 13:54:32.482645,0.32659710325367514,0.6171217792577577,340,0,0.0,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,0.7122984941172644,High Risk
895,POL2,POD3,0.599691997133663,0.5906205733184929,0.12499999999999999,0.2857142857142857,0.7329507361454712,0.5293566685876123,0.37584922777538066,2023-11-05 13:54:32.482645,0.666844317069023,0.6660719087118739,282,0,0.0,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,0.6257405655959623,Medium Risk
896,POL2,POD1,0.45463328137724424,0.4505312753539138,0.9791666666666666,0.2857142857142857,0.39058321033566396,0.7369018709027995,0.6374316389136716,2023-09-02 13:54:32.482645,0.24350363277023424,0.6731916295200618,346,0,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,0.6021570645426388,Medium Risk
897,POL1,POD3,0.29860903747246725,0.6792429117867324,0.0625,0.2857142857142857,0.4335817638589747,0.3200007050014719,0.4917225198515316,2023-09-27 13:54:32.482645,0.5882106223441587,0.4824766430367412,321,0,0.0,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,0.4219047897955682,Medium Risk
898,POL1,POD3,0.42246432920289345,0.6599153531717726,0.12499999999999999,0.3571428571428571,0.748374113524614,0.32004086926611314,0.5848529648631768,2024-02-12 13:54:32.482645,0.501921239976349,0.4517849633728479,183,0,0.0,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,0.5028689353551948,Medium Risk
899,POL2,POD3,0.16420615213372936,0.2370858317635962,0.3125,0.7142857142857142,0.06918600885698856,0.057555310619750444,0.7943009132741905,2024-02-11 13:54:32.482645,0.3696786948900969,0.4813260269101417,184,0,0.0,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,0.1342482464903344,Low Risk
900,POL2,POD1,0.6452236779590484,0.472401432447904,0.6041666666666666,0.14285714285714285,0.8174277505168943,0.6304185730824199,0.6449944200167199,2024-04-17 13:54:32.482645,0.5479494153883534,0.6532378208735746,118,0,0.0,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.6614131396618738,High Risk
901,POL1,POD3,0.3999845295275172,0.568044442584022,0.4375,0.3571428571428571,0.7871358347257069,0.47933975528171774,0.7951252418571266,2024-03-02 13:54:32.482645,0.432028682672989,0.42666654764964373,164,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,0.5708041614150564,Medium Risk
902,POL1,POD3,0.5614505358671386,0.3563931775399042,0.20833333333333331,0.2857142857142857,0.6719345781447168,0.34322793311906635,0.4737798251618852,2023-12-05 13:54:32.482645,0.500711352811143,0.9684128723558169,252,0,0.0,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,0.6568663701940911,Medium Risk
903,POL2,POD1,0.27243136979712246,0.6960701219740658,0.2708333333333333,0.5,0.5651842754684946,0.607293915959876,0.18448041724641728,2023-10-11 13:54:32.482645,0.2304770038575546,0.4357630010021285,307,0,0.0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.6727201730235254,High Risk
904,POL2,POD1,0.37060030144914513,0.6041946129695209,0.5624999999999999,0.07142857142857142,0.6804386253605132,0.4509238542153891,0.08035600519099156,2023-10-08 13:54:32.482645,0.8325490987321376,0.567096505066334,310,0,0.0,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,0.3374652251995185,Medium Risk
905,POL2,POD2,0.5813347448648795,0.46525861782616684,0.5416666666666666,0.3571428571428571,0.24678341321818237,0.5357055777781807,0.44989204890062395,2023-11-15 13:54:32.482645,0.751500830875818,0.4472846039097441,272,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0.696621332622969,High Risk
906,POL2,POD1,0.2180358026119138,0.6511440304774347,0.5416666666666666,0.42857142857142855,0.589057761547386,0.6481588835550476,0.1858272406940984,2024-02-14 13:54:32.482645,0.4523558957809622,0.7257499240871854,181,0,0.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,0.7466104623019806,High Risk
907,POL1,POD3,0.7328288426785537,0.4982824109418835,0.8541666666666666,0.3571428571428571,0.7725034109675422,0.6134122819112053,0.2758309016353345,2024-06-12 13:54:32.482645,0.3367887773979901,0.6128096845847522,62,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.7559861065077477,High Risk
908,POL3,POD3,0.3873131364965975,0.5010279205887928,0.08333333333333333,0.3571428571428571,0.6829636499400205,0.7816088591788539,0.2163249294181424,2024-05-05 13:54:32.482645,0.5473005573116239,0.538895480690296,100,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,0.6423046605018754,Medium Risk
909,POL1,POD1,0.2175667037738631,0.3222242806682789,0.6041666666666666,0.5714285714285714,0.4496642461716082,0.6271446980973785,0.46627019357953536,2023-09-08 13:54:32.482645,0.13850900030892196,0.44610373788683133,340,0,0.0,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,0.3919376782889268,Medium Risk
910,POL1,POD2,0.6170683596827268,0.4127934917182198,0.9999999999999999,0.5714285714285714,0.5644720200682243,0.355458252640745,0.29042993701117226,2023-09-02 13:54:32.482645,0.6677106738134261,0.9129697633072738,346,0,0.0,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,0.9094456105388761,High Risk
911,POL3,POD1,0.6303607771559022,0.49551685218927044,0.5833333333333333,0.42857142857142855,0.4318967966331792,0.35195117451729446,0.6167077688008121,2023-09-21 13:54:32.482645,0.6176642628080636,0.5476882497766653,327,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,0.550097661053926,Medium Risk
912,POL3,POD2,0.35039875967464107,0.5860965206991486,0.3125,0.42857142857142855,0.41205851489527806,0.25220889779561445,0.4067379130172093,2024-06-26 13:54:32.482645,0.41161688521362194,0.5733637396971336,48,0,0.0,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,0.4787150227327879,Medium Risk
913,POL1,POD1,0.2733141555943014,0.4767295834831511,0.9583333333333333,0.3571428571428571,0.33211558339108443,0.4231562610303297,0.2965702451055072,2023-11-02 13:54:32.482645,0.4792141027486907,0.5610210114824171,285,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,0.29793245195496515,Low Risk
914,POL1,POD2,0.46999219801744097,0.312691911671781,0.5624999999999999,0.6428571428571428,0.6634954087787164,0.6759000236841191,0.35367523552967495,2023-10-16 13:54:32.482645,0.8579657793882048,0.622564392929977,302,0,0.0,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,0.9048051718646848,High Risk
915,POL3,POD2,0.27622624493641335,0.45326817311578227,0.8333333333333333,0.3571428571428571,0.36894855571113433,0.226597122092905,0.5053757838832802,2024-05-26 13:54:32.482645,0.4546953438521924,0.62308707585317,79,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,0.24496306416094588,Low Risk
916,POL3,POD3,0.49703815831015874,0.4092750927095645,0.6666666666666666,0.21428571428571427,0.3141020545621402,0.4091839900237943,0.46229850467390543,2024-06-14 13:54:32.482645,0.19193608945214352,0.33084206534933247,60,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,0.4012398021670057,Medium Risk
917,POL3,POD2,0.5734613373088998,0.5277848531642186,0.9374999999999999,0.21428571428571427,0.7092303295766997,0.6030422340117201,0.31780245604771695,2024-01-18 13:54:32.482645,0.4204435464087417,0.5367176650314146,208,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,0.8030705400478618,High Risk
918,POL1,POD3,0.5052099473266322,0.5589377714614443,0.2916666666666667,0.42857142857142855,0.36266420146135053,0.639480361876184,0.47664966304524314,2024-01-04 13:54:32.482645,0.5163524039083138,0.44147034682614206,222,0,0.0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,0.5292853836447169,Medium Risk
919,POL2,POD1,0.466112972293942,0.30086562149342544,0.08333333333333333,0.2857142857142857,0.37251933736400994,0.5168783966344803,0.6300384021873278,2023-11-22 13:54:32.482645,0.580022720404846,0.5459227016812767,265,0,0.0,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,0.2033571658172931,Low Risk
920,POL3,POD1,0.2981938740355786,0.4905746289285141,0.5208333333333333,0.07142857142857142,0.5633072953364024,0.5960168127071488,0.4617022620297745,2024-05-12 13:54:32.482645,0.4767115113392127,0.7234706440525411,93,0,0.0,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,0.4789315732574031,Medium Risk
921,POL2,POD1,0.4130613541193884,0.4975709813832123,0.6666666666666666,0.21428571428571427,0.297721389798358,0.866106705731374,0.20562567525041286,2024-05-10 13:54:32.482645,0.3798029712920153,0.566886441652936,95,0,0.0,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,0.6283334911907258,Medium Risk
